anio_acci,nro_acci,fecha,desc_dia,fecha_aprox,hora_aprox,desc_ruta,km,cant_participantes,desc_participante,calle_avenida_km,total,heridos_leves,heridos_graves,heridos_gravisimos,ilesos,fallecidos,sin_datos,posicion_XY,desc_tipo_via,desc_ruta_ori,desc_loc,desc_dpto,desc_tipo_calzada,desc_tipo_banquina,desc_unidad_regional,desc_lugar_calzada,desc_zona,desc_prioridad,desc_estado_semaforo,desc_lugar_via,desc_estado_via,desc_estado_visibilidad,desc_luminosidad,desc_estado_clima,desc_tipo_colision,desc_tipo_atropello,desc_tipo_hecho,desc_pres_calzada,desc_senializacion,desc_separacion_via,desc_restriccion,forma_geocod,calle_lista,numero_calles,calles_osm,lat,lon,index_right,gid,fna,gna,nam,in1,fdc,sag
2019,3595,2019-06-16,Domingo,,22:40:00,,0.0,2,"Moto/Ciclomotor,Taxi/Remis",Av. Arijon Y Rodriguez,2,1,1,0,0,0,0,"-33.00367, -60.67019",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,Funciona,Recta,Bueno,Buena,Nocturna,Buen Tiempo,De alcance,S/D,Colisión,Ninguna,S/D,Línea divisoria pintada,Sin restricción,"-33.00367, -60.67019","['Avenida Manuel Arijón', 'Rodríguez']",2,,-33.00367,-60.67019,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3605,2019-06-17,Lunes,,17:15:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",La Republica Y Fraga Bis,2,0,1,0,0,0,1,"-32.9186, -60.71149",Calle,,ROSARIO,Rosario,Asfalto,S/D,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,S/D,"-32.9186, -60.71149","['La República', 'Fraga']",2,,-32.9186,-60.71149,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3606,2019-06-17,Lunes,,13:30:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Bv. Segui Y Mitre,2,1,0,0,1,0,0,"-32.97874, -60.64777",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,S/D,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Cordón divisorio,Sin restricción,"-32.97874, -60.64777","['Bulevar Juan Francisco Seguí', 'Mitre']",2,,-32.97874,-60.64777,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3608,2019-05-25,Sabado,,18:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",24 De Setiembre Y Dorrego,3,2,0,0,1,0,0,"-32.978234717439,-60.657738288782",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.978234717439,-60.657738288782","['24 de Septiembre', 'Dorrego']",2,,-32.978234717439,-60.657738288782,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3609,2019-05-27,Lunes,,21:15:00,,0.0,2,"Moto/Ciclomotor,Taxi/Remis",España Y Uruguay,2,1,0,0,1,0,0,"-32.975281503854,-60.654154203929",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.975281503854,-60.654154203929","['España', 'Uruguay']",2,,-32.975281503854,-60.654154203929,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3611,2019-05-28,Martes,,12:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",24 De Setiembre Y Ayacucho,2,1,0,0,1,0,0,"-32.982187742486,-60.635646791268",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.982187742486,-60.635646791268","['24 de Septiembre', 'Ayacucho']",2,,-32.982187742486,-60.635646791268,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3612,2019-05-24,Viernes,,15:45:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Bv. Segui Y Pte.Roca,2,1,0,0,1,0,0,"-32.97771742604,-60.653308763778",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.97771742604,-60.653308763778","['Bulevar Juan Francisco Seguí', 'Roca']",2,,-32.97771742604,-60.653308763778,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3613,2019-05-24,Viernes,,02:40:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Velez Sarsfield Y Mejico,2,1,0,0,1,0,0,"-32.926189673845,-60.719059432348",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,S/D,Nocturna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.926189673845,-60.719059432348","['Vélez Sarsfield', 'Mejico']",2,,-32.926189673845,-60.719059432348,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3615,2019-05-10,Viernes,,07:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",AV EVA PERON Y JUAN PABLO II,2,1,0,0,1,0,0,"-32.9313200712204,-60.7217895984649",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Vertical,Cordón divisorio,Sin restricción,"-32.9313200712204,-60.7217895984649","['Avenida Eva Perón', 'Juan Pablo II']",2,,-32.9313200712204,-60.7217895984649,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3616,2019-05-25,Sabado,,13:00:00,,0.0,1,Automóvil,Biedma Y Bv. Oroño,1,1,0,0,0,0,0,"-32.978677219164,-60.661976031215",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Contra objeto fijo,S/D,Colisión,Ninguna,"Horizontal,Vertical","Cordón divisorio,Línea divisoria pintada",Sin restricción,"-32.978677219164,-60.661976031215","['Coronel Biedma', 'Bulevar Nicasio Oroño']",2,,-32.978677219164,-60.661976031215,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3617,2019-05-24,Viernes,,21:10:00,,0.0,2,"Automóvil,Peatón",Av. Ovidio Lagos Y Av. Uriburu,2,1,0,0,1,0,0,"-32.991427418918,-60.673458690472",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,S/D,Peatón,Atropello,Ninguna,"Horizontal,Vertical","Cordón divisorio,Vegetación,Línea divisoria pintada",Sin restricción,"-32.991427418918,-60.673458690472","['Avenida Ovidio Lagos', 'Uriburu']",2,,-32.991427418918,-60.673458690472,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3619,2019-05-25,Sabado,,07:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Buenos Aires Y Pte.Quintana,2,1,0,0,1,0,0,"-32.983490554632,-60.641779607044",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.983490554632,-60.641779607044","['Buenos Aires', 'Quintana']",2,,-32.983490554632,-60.641779607044,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3620,2019-05-20,Lunes,,23:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Donado Y Pje. Dellarole,2,1,0,0,1,0,0,"-32.926848487503,-60.727508703463",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.926848487503,-60.727508703463","['Donado', 'Dellarole']",2,,-32.926848487503,-60.727508703463,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3621,2019-05-23,Jueves,,10:40:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Bv. Segui Y Mitre,3,1,0,0,2,0,0,"-32.978716541034,-60.64771983852",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,"Cordón divisorio,Vegetación",Sin restricción,"-32.978716541034,-60.64771983852","['Bulevar Juan Francisco Seguí', 'Mitre']",2,,-32.978716541034,-60.64771983852,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3623,2019-05-22,Miercoles,,16:00:00,,0.0,2,"Bicicleta,Automóvil",Lamadrid Y Pavon,2,1,0,0,1,0,0,"-32.99665066174,-60.634317222816",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Otra Señal,No existe,Intersección,Bueno,Buena,Atardecer,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,Ninguna,Sin restricción,"-32.99665066174,-60.634317222816","['Lamadrid', 'Pavón']",2,,-32.99665066174,-60.634317222816,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3624,2019-05-02,Jueves,,07:25:00,,0.0,2,"Moto/Ciclomotor,Moto/Ciclomotor",Av. Provincias Unidas Y Bielsa,2,0,1,0,1,0,0,"-32.92378976941109,-60.713392943143",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Paso Peatonal,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Horizontal,Ninguna,Sin restricción,"-32.92378976941109,-60.713392943143","['Avenida Provincias Unidas', 'Bielsa']",2,,-32.92378976941109,-60.713392943143,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3625,2019-05-21,Martes,,14:20:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Bv. Oroño 3800,2,1,0,0,1,0,0,"-32.978633547088,-60.662220147106",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,"Horizontal,Vertical","Cordón divisorio,Línea divisoria pintada",Sin restricción,"-32.978633547088,-60.662220147106",['Nicasio Oroñoño 3800'],1,,-32.978633547088,-60.662220147106,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3626,2019-05-12,Domingo,,05:50:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Azcuenaga Y Bv. Wilde,2,1,0,0,1,0,0,"-32.926508256279,-60.739010212568",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Horizontal,Línea divisoria pintada,Sin restricción,"-32.926508256279,-60.739010212568","['Azcuénaga', 'Bulevar Wilde']",2,,-32.926508256279,-60.739010212568,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3627,2019-05-21,Martes,,22:35:00,,0.0,2,"Moto/Ciclomotor,Taxi/Remis",Biedma Y Mitre,2,1,0,0,1,0,0,"-32.981119322313,-60.64833614876",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.981119322313,-60.64833614876","['Coronel Biedma', 'Mitre']",2,,-32.981119322313,-60.64833614876,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3628,2019-05-13,Lunes,,13:10:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Av. Bermudez Y Sanchez de Bustamante,3,2,0,0,1,0,0,"-33.001756526391,-60.642607897015",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Horizontal,Línea divisoria pintada,Sin restricción,"-33.001756526391,-60.642607897015","['Bermudez', 'Sánchez de Bustamante']",2,,-33.001756526391,-60.642607897015,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3629,2019-05-10,Viernes,,08:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",French Y Bolivia Bis,3,1,1,0,1,0,0,"-32.921807721237,-60.714638527004",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.921807721237,-60.714638527004","['French', 'Bolivia']",2,,-32.921807721237,-60.714638527004,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3630,2019-05-17,Viernes,,10:50:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Buenos Aires Y Virasoro,3,2,0,0,1,0,0,"-32.970870123463,-60.63860102316",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.970870123463,-60.63860102316","['Buenos Aires', 'Virasoro']",2,,-32.970870123463,-60.63860102316,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3631,2019-05-12,Domingo,,18:45:00,,0.0,2,"Pickup/Utilitario,Moto/Ciclomotor",Av. Uriburu Y Necochea,2,1,0,0,1,0,0,"-32.990204104547,-60.634546392669",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.990204104547,-60.634546392669","['Uriburu', 'Necochea']",2,,-32.990204104547,-60.634546392669,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3632,2019-05-06,Lunes,,08:50:00,,0.0,2,"Bicicleta,Automóvil",Dr.Maradona Bis 700,2,1,0,0,1,0,0,"-32.92121887207031,-60.751141011714",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,"-32.92121887207031,-60.751141011714",['Dr Maradona Bis 700'],1,,-32.92121887207031,-60.751141011714,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3634,2019-05-20,Lunes,,20:35:00,,0.0,2,"Bicicleta,Moto/Ciclomotor",Ayacucho 4600,2,1,0,0,1,0,0,"-32.990430933505,-60.63699543869",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,S/D,Ciclista,Atropello,Ninguna,Vertical,Cordón divisorio,Sin restricción,"-32.990430933505,-60.63699543869",['Ayacucho 4600'],1,,-32.990430933505,-60.63699543869,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3635,2019-05-17,Viernes,,17:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Genova Y Av. Ing.Acevedo,2,1,0,0,1,0,0,"-32.916952833686,-60.749071374921",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.916952833686,-60.749071374921","['Genova', 'Acevedo']",2,,-32.916952833686,-60.749071374921,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3636,2019-05-22,Miercoles,,13:20:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Av. Arijon 400,3,2,0,0,1,0,0,"-33.002681151937,-60.637918004156",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,Funciona,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,"Horizontal,Vertical",Línea divisoria pintada,Sin restricción,"-33.002681151937,-60.637918004156",['Arijon 400'],1,,-33.002681151937,-60.637918004156,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3637,2019-05-16,Jueves,,12:30:00,,0.0,1,Moto/Ciclomotor,Garibaldi Y Paraguay,2,1,0,0,1,0,0,"-32.984955397029,-60.653683882084",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.984955397029,-60.653683882084","['José Garibaldi', 'Paraguay']",2,,-32.984955397029,-60.653683882084,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3639,2019-05-20,Lunes,,16:10:00,,0.0,2,"Peatón,Transporte de Pasajeros Urbano (> 8 asientos)",Pje. Peatonal ,2,1,0,0,1,0,0,"-32.998854020469,-60.668196727234",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,"-32.998854020469,-60.668196727234",['Pasaje Peatonal'],1,,-32.998854020469,-60.668196727234,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3640,2019-05-16,Jueves,,17:15:00,,0.0,2,"Moto/Ciclomotor,Peatón",Av. Genova Y Gonzalez del Solar Bis,2,1,0,0,1,0,0,"-32.916643486042,-60.737469444652",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,"-32.916643486042,-60.737469444652","['Genova', 'González del Solar']",2,,-32.916643486042,-60.737469444652,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3641,2019-05-16,Jueves,,22:00:00,,0.0,1,Moto/Ciclomotor,JUNIN  Y JUAN PABLO II,2,2,0,0,0,0,0,"-32.927497923374176,-60.72278738021",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Nocturna,Buen Tiempo,S/D,S/D,Caída ocupante,Ninguna,Faltante,Ninguna,Sin restricción,"-32.927497923374176,-60.72278738021","['Junín', 'Juan Pablo II']",2,,-32.927497923374176,-60.72278738021,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3642,2019-05-11,Sabado,,18:00:00,,0.0,2,"Peatón,Transporte de Pasajeros Urbano (> 8 asientos)",Entre Rios 5440,2,1,0,0,1,0,0,"-33.000375897461,-60.651913755543",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Recta,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Ninguna,Sin restricción,"-33.000375897461,-60.651913755543",['Entre Rios 5440'],1,,-33.000375897461,-60.651913755543,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3643,2019-05-22,Miercoles,,14:00:00,,0.0,2,"Moto/Ciclomotor,Peatón",Av. Provincias Unidas Bis Y F.M.Esquiu,2,2,0,0,0,0,0,"-32.923123240470886,-60.71335405111",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,Peatón,Atropello,Ninguna,Faltante,Cordón divisorio,Sin restricción,"-32.923123240470886,-60.71335405111","['Avenida Provincias Unidas', 'Esquiú']",2,,-32.923123240470886,-60.71335405111,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3647,2019-05-20,Lunes,,17:00:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Benegas Y Juez Zuviria,4,2,0,0,2,0,0,"-32.930826544761665,-60.72855144739",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.930826544761665,-60.72855144739","['Benegas', 'Zuviria']",2,,-32.930826544761665,-60.72855144739,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3657,2019-03-16,Sabado,,13:15:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Cafferata Y Saavedra,2,1,0,0,1,0,0,"-32.97209, -60.67889",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,S/D,Urbana,S/D,S/D,Intersección,S/D,S/D,Diurna,S/D,S/D,S/D,Colisión,S/D,S/D,S/D,S/D,"-32.97209, -60.67889","['Cafferata', 'Saavedra']",2,,-32.97209,-60.67889,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3658,2019-03-17,Domingo,,19:50:00,,0.0,1,Moto/Ciclomotor,Madre Cabrini 2500,1,1,0,0,0,0,0,"-33.00562, -60.66902",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,S/D,S/D,Recta,S/D,S/D,Atardecer,S/D,S/D,S/D,Despiste,S/D,S/D,S/D,S/D,"-33.00562, -60.66902",['Madre Cabrini 2500'],1,,-33.00562,-60.66902,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3666,2019-05-18,Sabado,,17:00:00,,0.0,2,"Moto/Ciclomotor,Vehículo Oficial",Amenabar Y Laprida,2,1,0,0,1,0,0,"-32.972886248306,-60.64072776133",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.972886248306,-60.64072776133","['Amenabar', 'Laprida']",2,,-32.972886248306,-60.64072776133,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3667,2019-05-15,Miercoles,,13:10:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Colon Y Dean Funes,2,1,0,0,1,0,0,"-32.977885381561,-60.632880051453",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.977885381561,-60.632880051453","['Colon', 'Deán Gregorio Funes']",2,,-32.977885381561,-60.632880051453,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3669,2019-05-15,Miercoles,,23:30:00,,0.0,2,"Automóvil,Moto/Ciclomotor",Bv. Oroño Y Pte.Quintana,2,1,0,0,1,0,0,"-32.979776759567,-60.662508428662",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Semáforo,No funciona,Intersección,Bueno,Buena,"Nocturna,Con luz artificial",Buen Tiempo,S/D,S/D,Colisión,Ninguna,"Horizontal,Vertical","Cordón divisorio,Línea divisoria pintada",Sin restricción,"-32.979776759567,-60.662508428662","['Bulevar Nicasio Oroño', 'Quintana']",2,,-32.979776759567,-60.662508428662,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3670,2019-05-14,Martes,,17:45:00,,0.0,2,"Moto/Ciclomotor,Automóvil",Hilarion de la Quintana Y San Martin,2,1,0,0,1,0,0,"-33.000914254457,-60.648820847629",Avenida,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Paso Peatonal,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,S/D,S/D,Colisión,Ninguna,"Horizontal,Vertical","Cordón divisorio,Vegetación,Línea divisoria pintada",Sin restricción,"-33.000914254457,-60.648820847629","['Hilarión de la Quintana', 'San Martin']",2,,-33.000914254457,-60.648820847629,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3672,2019-05-13,Lunes,,15:25:00,,0.0,2,"Vehículo Oficial,Automóvil",Benito Juarez Y Sarmiento,4,4,0,0,0,0,0,"-32.992916137076,-60.649323391353",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Deteriorada,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.992916137076,-60.649323391353","['Benito Juárez', 'Sarmiento']",2,,-32.992916137076,-60.649323391353,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
2019,3674,2019-05-10,Viernes,,18:20:00,,0.0,2,"Moto/Ciclomotor,Pickup/Utilitario",24 De Setiembre Y Entre Rios,2,1,0,0,1,0,0,"-32.979716971444,-60.649465002705",Calle,,ROSARIO,Rosario,Asfalto,No existe,II,Dentro,Urbana,Ninguna,No existe,Intersección,Bueno,Buena,Diurna,Buen Tiempo,Lateral,S/D,Colisión,Ninguna,Faltante,Ninguna,Sin restricción,"-32.979716971444,-60.649465002705","['24 de Septiembre', 'Entre Ríos']",2,,-32.979716971444,-60.649465002705,55.0,538.0,Municipio Rosario,Municipio,Rosario,820210,Servicio de Catastro e Información Territorial,IGN
